seq,rei_id,risk_id,cause_id,acause,study_id,bundle_id,bundle_version_id,risk_type,risk_unit,ln_rr,ln_rr_se,ref_risk_lower,ref_risk_upper,alt_risk_lower,alt_risk_upper,cov_incidence,cov_age,cov_bmi
737,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.328504067,0.063223511,0.1,4.9,30,59.9,0,1,1
738,102,drugs_alcohol,493,cvd_ihd,438386,9023,0,continuous,gday,-0.755022584,0.364503565,0,25,25,37.5,0,1,1
739,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.314710745,0.073388284,0,0,0,10,0,1,1
740,102,drugs_alcohol,493,cvd_ihd,438136,9023,0,continuous,gday,-0.029558802,0.143691862,0,0,0,1.285714286,0,1,1
741,102,drugs_alcohol,493,cvd_ihd,438136,9023,0,continuous,gday,-0.287682072,0.121515165,0,1.285714286,54,81,0,1,1
742,102,drugs_alcohol,493,cvd_ihd,432749,9023,0,continuous,gday,-0.261364764,0.066636607,0,0,6,12,0,1,1
743,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.385662481,0.092772444,0.1,4.9,60,90,0,1,1
744,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.223143551,0.113848751,0,0,11.42857143,24.17000001,0,1,1
745,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.248461359,0.055462469,0.1,4.9,15,29.9,0,1,1
746,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.328504067,0.063223511,0.1,4.9,30,59.9,0,1,1
747,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.385662481,0.092772444,0.1,4.9,60,90,0,1,1
748,102,drugs_alcohol,493,cvd_ihd,438184,9023,0,continuous,gday,-0.030459207,0.212129975,0,0,0,2.920188,0,1,1
749,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.342490309,0.161664225,0,0,24.17000001,36.25500001,0,1,1
750,102,drugs_alcohol,493,cvd_ihd,309728,9023,0,continuous,gday,0.246860078,0.351852126,0,0,0,6.6666666,1,1,1
751,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.314710745,0.073388284,0,0,0,10,0,1,1
752,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.223143551,0.113848751,0,0,11.42857143,24.17000001,0,1,1
753,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.342490309,0.161664225,0,0,24.17000001,36.25500001,0,1,1
754,102,drugs_alcohol,493,cvd_ihd,309731,9023,0,continuous,gday,-0.15082289,0.410570896,0,1.285714286,1.285714286,19.28571429,1,1,1
755,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.328504067,0.063223511,0.1,4.9,30,59.9,0,1,1
756,102,drugs_alcohol,493,cvd_ihd,309734,9023,0,continuous,gday,-0.010050336,0.102383008,0,0,0,20.00000002,1,1,1
757,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.198450939,0.046510601,0.1,4.9,5,14.9,0,1,1
758,102,drugs_alcohol,493,cvd_ihd,437800,9023,0,continuous,gday,-0.274436846,0.524495221,0,0,24,24,0,1,1
759,102,drugs_alcohol,493,cvd_ihd,450626,9023,0,continuous,gday,-0.46203546,0.372095669,0,0,40,79.9,0,1,1
760,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.342490309,0.161664225,0,0,24.17000001,36.25500001,0,1,1
761,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.314710745,0.073388284,0,0,0,10,0,1,1
762,102,drugs_alcohol,493,cvd_ihd,309728,9023,0,continuous,gday,0.246860078,0.369738476,0,0,0,6.6666666,1,1,1
763,102,drugs_alcohol,493,cvd_ihd,437516,9023,0,continuous,gday,0.207014169,0.194423483,0.1,30,30.1,60,0,1,1
764,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.165514438,0.06030326,0,0.1,0.1,4.9,0,1,1
765,102,drugs_alcohol,493,cvd_ihd,438221,9023,0,continuous,gday,-0.673344553,0.240046772,0,0.333333333,13.2,39.6,0,1,1
766,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.223143551,0.113848751,0,0,11.42857143,24.17000001,0,1,1
767,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.223143551,0.113848751,0,0,11.42857143,24.17000001,0,1,1
768,102,drugs_alcohol,493,cvd_ihd,439946,9023,0,continuous,gday,0.336472237,0.224795768,0,2.000385154,14.00269608,21.00404412,0,1,1
769,102,drugs_alcohol,493,cvd_ihd,309731,9023,0,continuous,gday,0.31481074,0.611707978,0,1.285714286,54.00000001,81.00000002,1,1,1
770,102,drugs_alcohol,493,cvd_ihd,309734,9023,0,continuous,gday,-0.094310679,0.100010737,0,0,20.00000002,39.8571429,1,1,1
771,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.223143551,0.113848751,0,0,11.42857143,24.17000001,0,1,1
772,102,drugs_alcohol,493,cvd_ihd,450626,9023,0,continuous,gday,-0.733969175,0.420108532,0,0,20,39.9,0,1,1
773,102,drugs_alcohol,493,cvd_ihd,438136,9023,0,continuous,gday,-0.029558802,0.143691862,0,0,0,1.285714286,0,1,1
774,102,drugs_alcohol,493,cvd_ihd,437427,9023,0,continuous,gday,0.122217633,0.211736317,1.714285716,11.85714287,12.00000001,23.85714288,0,1,1
775,102,drugs_alcohol,493,cvd_ihd,439948,9023,0,continuous,gday,-0.510825624,0.119898885,0,0,30,50,0,1,1
776,102,drugs_alcohol,493,cvd_ihd,437427,9023,0,continuous,gday,0.536493371,0.259632702,1.714285716,11.85714287,24.00000002,36.00000004,0,1,1
777,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.122217633,0.056418722,0,0.1,0.1,4.9,0,1,1
778,102,drugs_alcohol,493,cvd_ihd,309729,9023,0,continuous,gday,-0.223143551,0.130312659,0,0,0,24,0,1,1
779,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.342490309,0.161664225,0,0,24.17000001,36.25500001,0,1,1
780,102,drugs_alcohol,493,cvd_ihd,439946,9023,0,continuous,gday,0.336472237,0.224795768,0,2.000385154,14.00269608,21.00404412,0,1,1
781,102,drugs_alcohol,493,cvd_ihd,309731,9023,0,continuous,gday,-0.342490309,0.47446359,0,1.285714286,20.57142858,54.00000001,1,1,1
782,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.165514438,0.06030326,0,0.1,0.1,4.9,0,1,1
783,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.314710745,0.073388284,0,0,0,10,0,1,1
784,102,drugs_alcohol,493,cvd_ihd,437445,9023,0,continuous,gday,-0.105360516,0.514005873,1,24,50,74,0,1,1
785,102,drugs_alcohol,493,cvd_ihd,437445,9023,0,continuous,gday,0.693147181,0.337182612,1,24,25,49,0,1,1
786,102,drugs_alcohol,493,cvd_ihd,439948,9023,0,continuous,gday,-0.105360516,0.056924375,0,0,0,0.164383562,0,1,1
787,102,drugs_alcohol,493,cvd_ihd,437404,9023,0,continuous,gday,-0.616186139,0.236731319,0,0,40,60,0,1,1
788,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.342490309,0.068192543,0.1,4.9,30,59.9,0,1,1
789,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.385662481,0.095864628,0.1,4.9,60,90,0,1,1
790,102,drugs_alcohol,493,cvd_ihd,309728,9023,0,continuous,gday,0.662687973,0.334235772,0,0,6.6666666,9.9999999,1,1,1
791,102,drugs_alcohol,493,cvd_ihd,437427,9023,0,continuous,gday,-0.009950331,0.185775128,0,1.714285716,1.714285716,11.85714287,0,1,1
792,102,drugs_alcohol,493,cvd_ihd,309729,9023,0,continuous,gday,0.182321557,0.331449741,0,0,48,72,0,1,1
793,102,drugs_alcohol,493,cvd_ihd,438157,9023,0,continuous,gday,-0.328504067,0.211550856,0,0,75,112.5,0,1,1
794,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.342490309,0.161664225,0,0,24.17000001,36.25500001,0,1,1
795,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.198450939,0.046510601,0.1,4.9,5,14.9,0,1,1
796,102,drugs_alcohol,493,cvd_ihd,437445,9023,0,continuous,gday,0.693147181,0.48395918,1,24,75,112.5,0,1,1
797,102,drugs_alcohol,493,cvd_ihd,437567,9023,0,continuous,gday,-0.579818495,0.712924662,0,0,30,45,1,1,1
798,102,drugs_alcohol,493,cvd_ihd,450626,9023,0,continuous,gday,-0.616186139,0.410570896,0,0,0.1,1.99,0,1,1
799,102,drugs_alcohol,493,cvd_ihd,438184,9023,0,continuous,gday,-0.597837001,0.274887469,0,0,18.862836,28.294254,0,1,1
800,102,drugs_alcohol,493,cvd_ihd,438136,9023,0,continuous,gday,-0.274436846,0.089789904,0,1.285714286,1.285714286,19.28571429,0,1,1
801,102,drugs_alcohol,493,cvd_ihd,437427,9023,0,continuous,gday,0.182321557,0.290071064,1.714285716,11.85714287,24.00000002,36.00000004,0,1,1
802,102,drugs_alcohol,493,cvd_ihd,438184,9023,0,continuous,gday,-0.579818495,0.267037556,0,0,2.999112,18.783912,0,1,1
803,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.385662481,0.095864628,0.1,4.9,60,90,0,1,1
804,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.342490309,0.068192543,0.1,4.9,30,59.9,0,1,1
805,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.210721031,0.050555339,0.1,4.9,5,14.9,0,1,1
806,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.287682072,0.061520933,0.1,4.9,15,29.9,0,1,1
807,102,drugs_alcohol,493,cvd_ihd,439948,9023,0,continuous,gday,-0.510825624,0.085834754,0,0,10,20,0,1,1
808,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.122217633,0.056418722,0,0.1,0.1,4.9,0,1,1
809,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.287682072,0.061520933,0.1,4.9,15,29.9,0,1,1
810,102,drugs_alcohol,493,cvd_ihd,450626,9023,0,continuous,gday,-0.733969175,0.500423088,0,0,80,120,0,1,1
811,102,drugs_alcohol,493,cvd_ihd,438157,9023,0,continuous,gday,-0.328504067,0.211550856,0,0,50,75,0,1,1
812,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.385662481,0.095864628,0.1,4.9,60,90,0,1,1
813,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.385662481,0.095864628,0.1,4.9,60,90,0,1,1
814,102,drugs_alcohol,493,cvd_ihd,439948,9023,0,continuous,gday,-0.356674944,0.073388284,0,0,0,5,0,1,1
815,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.210721031,0.050555339,0.1,4.9,5,14.9,0,1,1
816,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.342490309,0.161664225,0,0,24.17000001,36.25500001,0,1,1
817,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.342490309,0.068192543,0.1,4.9,30,59.9,0,1,1
818,102,drugs_alcohol,493,cvd_ihd,437427,9023,0,continuous,gday,-0.2390169,0.183969443,0,1.714285716,1.714285716,11.85714287,0,1,1
819,102,drugs_alcohol,493,cvd_ihd,438136,9023,0,continuous,gday,-0.248461359,0.094109059,0,1.285714286,20.57142858,54.00000001,0,1,1
820,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.165514438,0.06030326,0,0.1,0.1,4.9,0,1,1
821,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.210721031,0.050555339,0.1,4.9,5,14.9,0,1,1
822,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.165514438,0.06030326,0,0.1,0.1,4.9,0,1,1
823,102,drugs_alcohol,493,cvd_ihd,428293,9023,0,continuous,gday,-0.223143551,0.113848751,0,0,11.42857143,24.17000001,0,1,1
824,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.287682072,0.061520933,0.1,4.9,15,29.9,0,1,1
825,102,drugs_alcohol,493,cvd_ihd,431103,9023,0,continuous,gday,-0.342490309,0.068192543,0.1,4.9,30,59.9,0,1,1
826,102,drugs_alcohol,493,cvd_ihd,437567,9023,0,continuous,gday,0,0.311352578,0,0,0,30,1,1,1
827,102,drugs_alcohol,493,cvd_ihd,439948,9023,0,continuous,gday,-0.693147181,0.250211544,0,0,60,90,0,1,1
828,102,drugs_alcohol,493,cvd_ihd,526245,9023,0,continuous,gday,-0.616186139,0.255944416,0,0,0,1.9,1,0,1
829,102,drugs_alcohol,493,cvd_ihd,526245,9023,0,continuous,gday,-0.820980552,0.330439434,0,0,2,13,1,0,1
830,102,drugs_alcohol,493,cvd_ihd,526245,9023,0,continuous,gday,-1.560647748,0.427034804,0,0,14,21,1,0,1
831,102,drugs_alcohol,493,cvd_ihd,499666,9023,0,continuous,gday,0.029558802,0.01982372,1,29.9,30,45,0,0,1
832,102,drugs_alcohol,493,cvd_ihd,526251,9023,0,continuous,gday,-0.210721031,0.075203964,0,0,1.142857143,8,0,0,0
833,102,drugs_alcohol,493,cvd_ihd,526251,9023,0,continuous,gday,-0.174353387,0.10838857,0,0,9.142857143,16,0,0,0
834,102,drugs_alcohol,493,cvd_ihd,526251,9023,0,continuous,gday,-0.673344553,0.190999243,0,0,17.14285714,24,0,0,0
835,102,drugs_alcohol,493,cvd_ihd,526251,9023,0,continuous,gday,-0.527632742,0.17682326,0,0,25.14285714,37.71428571,0,0,0
836,102,drugs_alcohol,493,cvd_ihd,526253,9023,0,continuous,gday,-0.248461359,0.006541436,0,0,0.142857143,14.85714286,1,0,0
837,102,drugs_alcohol,493,cvd_ihd,526253,9023,0,continuous,gday,-0.342490309,0.010705153,0,0,15,29.85714286,1,0,0
838,102,drugs_alcohol,493,cvd_ihd,526253,9023,0,continuous,gday,-0.301105093,0.013792658,0,0,30,45,1,0,0
839,102,drugs_alcohol,493,cvd_ihd,526255,9023,0,continuous,gday,-0.261364764,0.134600189,0,0,1,25,0,0,1
840,102,drugs_alcohol,493,cvd_ihd,526255,9023,0,continuous,gday,-0.478035801,0.165225716,0,0,26,60,0,0,1
841,102,drugs_alcohol,493,cvd_ihd,526255,9023,0,continuous,gday,0.039220713,0.163030602,0,0,61,91.5,0,0,1
842,102,drugs_alcohol,493,cvd_ihd,526259,9023,0,continuous,gday,-0.342490309,0.148873719,0,0,1,22,1,0,0
843,102,drugs_alcohol,493,cvd_ihd,526259,9023,0,continuous,gday,-0.301105093,0.130312659,0,0,23,45,1,0,0
844,102,drugs_alcohol,493,cvd_ihd,526259,9023,0,continuous,gday,-0.186329578,0.137499107,0,0,46,68,1,0,0
845,102,drugs_alcohol,493,cvd_ihd,526259,9023,0,continuous,gday,0.19062036,0.163432908,0,0,69,103.5,1,0,0
846,102,drugs_alcohol,493,cvd_ihd,526263,9023,0,continuous,gday,-0.072570693,0.052018416,0,0,1,29,0,0,0
847,102,drugs_alcohol,493,cvd_ihd,526263,9023,0,continuous,gday,0.343589704,0.133568336,0,0,30,45,0,0,0
848,102,drugs_alcohol,493,cvd_ihd,501442,9023,0,continuous,gday,-0.15082289,0.147274328,0,0,1.714285714,24,0,0,0
849,102,drugs_alcohol,493,cvd_ihd,501442,9023,0,continuous,gday,-0.010050336,0.117057624,0,0,25.71428571,38.57142857,0,0,0
850,102,drugs_alcohol,493,cvd_ihd,526702,9023,0,continuous,gday,-0.328504067,0.146776568,0,0,0.1,4.9,1,0,0
851,102,drugs_alcohol,493,cvd_ihd,526702,9023,0,continuous,gday,-0.798507696,0.217400989,0,0,5,7.5,1,0,0
852,102,drugs_alcohol,493,cvd_ihd,309680,9023,0,continuous,gday,-0.174353387,0.072513147,0,0,1,1.5,1,0,0
853,102,drugs_alcohol,493,cvd_ihd,309680,9023,0,continuous,gday,-0.139262067,0.078439974,0,0,1,1.4,1,0,0
854,102,drugs_alcohol,493,cvd_ihd,309680,9023,0,continuous,gday,-0.127833372,0.135588222,0,0,1.5,4.9,1,0,0
855,102,drugs_alcohol,493,cvd_ihd,309680,9023,0,continuous,gday,-0.46203546,0.254373171,0,0,5,12.4,1,0,0
856,102,drugs_alcohol,493,cvd_ihd,309680,9023,0,continuous,gday,-0.478035801,0.211663958,0,0,12.5,24.9,1,0,0
857,102,drugs_alcohol,493,cvd_ihd,309680,9023,0,continuous,gday,-0.342490309,0.220078185,0,0,25,37.5,1,0,0
858,102,drugs_alcohol,493,cvd_ihd,428981,9023,0,continuous,gday,-0.544727175,0.333758372,0,0,1,22.4,0,0,0
859,102,drugs_alcohol,493,cvd_ihd,428981,9023,0,continuous,gday,-0.46203546,0.427034804,0,0,23.52,44.8,0,0,0
860,102,drugs_alcohol,493,cvd_ihd,428981,9023,0,continuous,gday,-0.094310679,0.475310825,0,0,44.8,67.2,0,0,0
861,102,drugs_alcohol,493,cvd_ihd,429283,9023,0,continuous,gday,-0.020202707,0.130983099,0,0,0.142857143,0.7,1,0,0
862,102,drugs_alcohol,493,cvd_ihd,429283,9023,0,continuous,gday,-0.287682072,0.138243931,0,0,0.714285714,4.271428571,1,0,0
863,102,drugs_alcohol,493,cvd_ihd,429283,9023,0,continuous,gday,-0.083381609,0.153258638,0,0,4.285714286,9.985714286,1,0,0
864,102,drugs_alcohol,493,cvd_ihd,429283,9023,0,continuous,gday,-0.328504067,0.169356326,0,0,10,19.98571429,1,0,0
865,102,drugs_alcohol,493,cvd_ihd,429283,9023,0,continuous,gday,-0.430782916,0.171216396,0,0,20,30,1,0,0
866,102,drugs_alcohol,493,cvd_ihd,526741,9023,0,continuous,gday,-0.634878272,0.17682326,0,0,1,10,0,0,0
867,102,drugs_alcohol,493,cvd_ihd,526741,9023,0,continuous,gday,-0.84397007,0.222573497,0,0,10,20,0,0,0
868,102,drugs_alcohol,493,cvd_ihd,526741,9023,0,continuous,gday,-0.328504067,0.209221141,0,0,20,30,0,0,0
869,102,drugs_alcohol,493,cvd_ihd,429889,9023,0,continuous,gday,-0.287682072,0.167195626,0,0,1.714285714,2.571428571,1,0,1
870,102,drugs_alcohol,493,cvd_ihd,429889,9023,0,continuous,gday,0.048790164,0.188932071,0,0,18.85714286,36,1,0,1
871,102,drugs_alcohol,493,cvd_ihd,429889,9023,0,continuous,gday,-0.430782916,0.19902004,0,0,36,54,1,0,1
872,102,drugs_alcohol,493,cvd_ihd,429889,9023,0,continuous,gday,0.029558802,0.197802367,0,0,1.714285714,12,1,0,1
873,102,drugs_alcohol,493,cvd_ihd,429889,9023,0,continuous,gday,-0.162518929,0.325189254,0,0,12,18,1,0,1
874,102,drugs_alcohol,493,cvd_ihd,526745,9023,0,continuous,gday,-0.755022584,1.051465188,0,0,0,20,1,0,1
875,102,drugs_alcohol,493,cvd_ihd,526745,9023,0,continuous,gday,1.124929597,0.508577965,0,0,21,40,1,0,1
876,102,drugs_alcohol,493,cvd_ihd,526745,9023,0,continuous,gday,0.371563556,0.389463134,0,0,41,80,1,0,1
877,102,drugs_alcohol,493,cvd_ihd,526745,9023,0,continuous,gday,0.559615788,0.537685269,0,0,81,120,1,0,1
878,102,drugs_alcohol,493,cvd_ihd,526745,9023,0,continuous,gday,0.688134639,0.400401356,0,0,150,225,1,0,1
879,102,drugs_alcohol,493,cvd_ihd,309732,9023,0,continuous,gday,-1.078809661,0.357370704,0,0,1,19.9,1,0,0
880,102,drugs_alcohol,493,cvd_ihd,309732,9023,0,continuous,gday,-0.84397007,0.33250171,0,0,20,39.9,1,0,0
881,102,drugs_alcohol,493,cvd_ihd,309732,9023,0,continuous,gday,-0.356674944,0.284474896,0,0,40,79.9,1,0,0
882,102,drugs_alcohol,493,cvd_ihd,309732,9023,0,continuous,gday,-1.108662625,0.511155541,0,0,80,120,1,0,0
883,102,drugs_alcohol,493,cvd_ihd,309713,9023,0,continuous,gday,-0.020202707,0.080131462,0,0,1,4.9,1,0,0
884,102,drugs_alcohol,493,cvd_ihd,309713,9023,0,continuous,gday,-0.186329578,0.098383286,0,0,5,9.9,1,0,0
885,102,drugs_alcohol,493,cvd_ihd,309713,9023,0,continuous,gday,-0.371063681,0.101938773,0,0,10,14.9,1,0,0
886,102,drugs_alcohol,493,cvd_ihd,309713,9023,0,continuous,gday,-0.235722334,0.103434977,0,0,15,29.9,1,0,0
887,102,drugs_alcohol,493,cvd_ihd,309713,9023,0,continuous,gday,-0.446287103,0.114847194,0,0,30,49.9,1,0,0
888,102,drugs_alcohol,493,cvd_ihd,309713,9023,0,continuous,gday,-0.733969175,0.188162996,0,0,50,75,1,0,0
889,102,drugs_alcohol,493,cvd_ihd,309714,9023,0,continuous,gday,-0.105360516,0.467495271,0,0.64,0.65,5.77,1,0,1
890,102,drugs_alcohol,493,cvd_ihd,309714,9023,0,continuous,gday,-0.356674944,0.500576349,0,0.64,5.78,18.1,1,0,1
891,102,drugs_alcohol,493,cvd_ihd,309714,9023,0,continuous,gday,-1.203972804,0.566123338,0,0.64,18.2,27.3,1,0,1
892,102,drugs_alcohol,493,cvd_ihd,309714,9023,0,continuous,gday,0.157003749,0.497232562,0,0.64,0.65,2.92,1,0,1
893,102,drugs_alcohol,493,cvd_ihd,309714,9023,0,continuous,gday,0.524728529,0.479868109,0,0.64,2.93,9.15,1,0,1
894,102,drugs_alcohol,493,cvd_ihd,309714,9023,0,continuous,gday,-0.891598119,0.758484545,0,0.64,9.16,13.74,1,0,1
895,102,drugs_alcohol,493,cvd_ihd,526772,9023,0,continuous,gday,-0.010050336,0.138542471,0,0,1,21,1,0,0
896,102,drugs_alcohol,493,cvd_ihd,526772,9023,0,continuous,gday,-0.597837001,0.108694999,0,0,22,32,1,0,0
897,102,drugs_alcohol,493,cvd_ihd,526772,9023,0,continuous,gday,-0.653926467,0.101126345,0,0,33,54,1,0,0
898,102,drugs_alcohol,493,cvd_ihd,526772,9023,0,continuous,gday,-0.371063681,0.103434977,0,0,55,98,1,0,0
899,102,drugs_alcohol,493,cvd_ihd,526772,9023,0,continuous,gday,-0.162518929,0.242989712,0,0,99,131,1,0,0
900,102,drugs_alcohol,493,cvd_ihd,526772,9023,0,continuous,gday,0.076961041,0.143244576,0,0,132,198,1,0,0
901,102,drugs_alcohol,493,cvd_ihd,526772,9023,0,continuous,gday,0.500775288,0.31958239,0,0,1,21,1,0,0
902,102,drugs_alcohol,493,cvd_ihd,526772,9023,0,continuous,gday,-0.127833372,0.468948848,0,0,22,32,1,0,0
903,102,drugs_alcohol,493,cvd_ihd,526772,9023,0,continuous,gday,-0.261364764,0.261068589,0,0,33,54,1,0,0
904,102,drugs_alcohol,493,cvd_ihd,526772,9023,0,continuous,gday,-0.544727175,0.410570896,0,0,55,98,1,0,0
905,102,drugs_alcohol,493,cvd_ihd,526772,9023,0,continuous,gday,-0.371063681,0.239612309,0,0,99,131,1,0,0
906,102,drugs_alcohol,493,cvd_ihd,526772,9023,0,continuous,gday,0.048790164,0.280258237,0,0,132,198,1,0,0
907,102,drugs_alcohol,493,cvd_ihd,438140,9023,0,continuous,gday,-0.072570693,0.078908482,0,0,12,12,1,0,0
908,102,drugs_alcohol,493,cvd_ihd,438140,9023,0,continuous,gday,-0.261364764,0.085834754,0,0,12,24,1,0,0
909,102,drugs_alcohol,493,cvd_ihd,438140,9023,0,continuous,gday,-0.342490309,0.096124962,0,0,36,54,1,0,0
910,102,drugs_alcohol,493,cvd_ihd,438140,9023,0,continuous,gday,-0.186329578,0.085834754,0,0,12,12,1,0,0
911,102,drugs_alcohol,493,cvd_ihd,438140,9023,0,continuous,gday,-0.446287103,0.106684728,0,0,12,24,1,0,0
912,102,drugs_alcohol,493,cvd_ihd,438140,9023,0,continuous,gday,-0.510825624,0.179842255,0,0,36,54,1,0,0
913,102,drugs_alcohol,493,cvd_ihd,337996,9023,0,continuous,gday,-0.693147181,0.788531238,0,0,1.714285714,36,0,0,1
914,102,drugs_alcohol,493,cvd_ihd,337996,9023,0,continuous,gday,0.09531018,0.679231589,0,0,37.71428571,56.57142857,0,0,1
915,102,drugs_alcohol,493,cvd_ihd,337996,9023,0,continuous,gday,-0.223143551,0.280258237,0,0,1.714285714,36,0,0,1
916,102,drugs_alcohol,493,cvd_ihd,337996,9023,0,continuous,gday,-0.356674944,0.374065579,0,0,37.71428571,56.57142857,0,0,1
917,102,drugs_alcohol,493,cvd_ihd,337996,9023,0,continuous,gday,-0.916290732,0.410570896,0,0,1.714285714,36,0,0,1
918,102,drugs_alcohol,493,cvd_ihd,337996,9023,0,continuous,gday,-1.609437912,0.530469781,0,0,37.71428571,56.57142857,0,0,1
919,102,drugs_alcohol,493,cvd_ihd,298278,9023,0,continuous,gday,-0.198450939,0.170253746,0,0,1,1.4,1,0,0
920,102,drugs_alcohol,493,cvd_ihd,298278,9023,0,continuous,gday,-0.673344553,0.180341965,0,0,1.5,4.9,1,0,0
921,102,drugs_alcohol,493,cvd_ihd,298278,9023,0,continuous,gday,-0.446287103,0.168366065,0,0,5,14.9,1,0,0
922,102,drugs_alcohol,493,cvd_ihd,298278,9023,0,continuous,gday,-0.430782916,0.212734626,0,0,15,29.9,1,0,0
923,102,drugs_alcohol,493,cvd_ihd,298278,9023,0,continuous,gday,-0.527632742,0.265247905,0,0,30,45,1,0,0
924,102,drugs_alcohol,493,cvd_ihd,309670,9023,0,continuous,gday,-0.083381609,0.145386362,0,0,1,35.5,1,0,1
925,102,drugs_alcohol,493,cvd_ihd,309670,9023,0,continuous,gday,-0.415515444,0.198547191,0,0,35.6,53.4,1,0,1
926,102,drugs_alcohol,493,cvd_ihd,526797,9023,0,continuous,gday,-0.036663984,0.048738581,0,0,1,2.4,1,0,0
927,102,drugs_alcohol,493,cvd_ihd,526797,9023,0,continuous,gday,0.418710335,0.354462848,0,0,2.5,4.9,1,0,0
928,102,drugs_alcohol,493,cvd_ihd,526797,9023,0,continuous,gday,-0.494296322,0.27561989,0,0,5,14.9,1,0,0
929,102,drugs_alcohol,493,cvd_ihd,526797,9023,0,continuous,gday,-0.579818495,0.372320858,0,0,15,22.5,1,0,0
930,102,drugs_alcohol,493,cvd_ihd,526797,9023,0,continuous,gday,0.067658648,0.252545522,0,0,1,4.9,1,0,0
931,102,drugs_alcohol,493,cvd_ihd,526797,9023,0,continuous,gday,0.165514438,0.250211544,0,0,5,14.9,1,0,0
932,102,drugs_alcohol,493,cvd_ihd,526797,9023,0,continuous,gday,-0.248461359,0.323988407,0,0,15,24.9,1,0,0
933,102,drugs_alcohol,493,cvd_ihd,526797,9023,0,continuous,gday,-0.328504067,0.342789476,0,0,30,45,1,0,0
934,102,drugs_alcohol,493,cvd_ihd,526808,9023,0,continuous,gday,-0.634878272,0.316965936,0,0,1,11,0,0,0
935,102,drugs_alcohol,493,cvd_ihd,526808,9023,0,continuous,gday,1.00063188,0.34525118,0,0,12,24,0,0,0
936,102,drugs_alcohol,493,cvd_ihd,526808,9023,0,continuous,gday,1.693779061,0.767880483,0,0,25,37.5,0,0,0
937,102,drugs_alcohol,493,cvd_ihd,436512,9023,0,continuous,gday,-0.051293294,0.260087695,1.714285714,10.28571429,0,0,0,0,0
938,102,drugs_alcohol,493,cvd_ihd,436512,9023,0,continuous,gday,0.322083499,0.24719255,1.714285714,10.28571429,0,1.714285714,0,0,0
